Каталог|Торфяные таблетки;Торфяные таблетки Гера 3D универсальные;Торфяные таблетки Гера 3D универсальные;118;https://klubsadprof.ru/upload/iblock/cc9/47xeabodu2ltp1ww1547dg9jb4rk25p5/Torfyanye-tabletki-Gera-3D-universalnye.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Преимущества использования почвотаблеток:
1. Каждая почвотаблетка содержит все необходимые для молодых растений питательные вещества, стимуляторы роста и антибактериальные компоненты.
2. Максимальная всхожесть семян, существенно сокращает траты на посевной материал.
3. Семена не нужно замачивать, можно сразу сажать в почвотаблетку.
4. Экономит площадь при выращивании рассады на подоконнике.
5. Повышенная влагоемкость почвосмеси-экономит Ваше время на поливы.
6. Благодаря специальной оболочке и повышенному воздухо- и влагообмену формируется развитая корневая система.
7. Пересадка происходит быстро и без стресса для растений.
8. Очень удобно хранить и просто использовать.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Bt-37 для проращивания семян;Торфяные таблетки Bt-37 для проращивания семян;594;https://klubsadprof.ru/upload/iblock/587/xhomx6zdq0vfva8ar4il9e68f67350jn/torfyanye_tabletki_Bt_37_dlya_prorashivaniya_semyan_540_rub.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Bt-37 изготовлены в виде удобного в применении цилиндрического торфяного контейнера, предназначенного для проращивания семян овощных и декоративных растений. Специальная биоразлагающаяся тонкая сетка надежно защищает корневую систему при пересадке саженцев на постоянное место выращивания. Торфяной состав почвосмеси тщательно удобрен сбалансированным минеральным комплексом.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Bt-31 для проращивания семян;Торфяные таблетки Bt-31 для проращивания семян;475;https://klubsadprof.ru/upload/iblock/070/tbhte8caoddvjsric33oqtou6qsz0rv0/torf_tabl_Bt_31.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Bt-31 для проращивания семян изготовлены из торфяного субстрата, в состав которого добавлены необходимые саженцам комплексные водорастворимые минеральные удобрения и микроэлементы. С внешней стороны таблетки покрыты биоразлагающейся сеточкой, которая обеспечивает сохранность торфяного стаканчика при проращивании семян.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Jiffy-7 44 мм (15 шт.);Торфяные таблетки Jiffy-7 44 мм (15 шт.);316;https://klubsadprof.ru/upload/iblock/97a/afggkj71ik7203t24e09isugofs849xh/torfyanye_tabletki_Jiffy_7_44_mm.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Jiffy-7 (диаметр 44 мм) изготовлены норвежскими специалистами из прессованной смеси торфа и перегноя. Каждая почвотаблетка обернута в тонкую, но прочную сетку из саморазлагаемого материала. Торфяные стаканчики используются для выращивания саженцев различных овощных и декоративных растений.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Гера 3D для цветов;Торфяные таблетки Гера 3D для цветов;118;https://klubsadprof.ru/upload/iblock/e56/4dkd758eoufsnwbrrdr8xyp63zxoihr1/Torfyanye-tabletki-Gera-3D-dlya-tsvetov.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Гера 3D для цветов разработаны для выращивания рассады комнатных и садовых декоративных растений. Почвосмесь, состоящая из торфа и перегноя, обогащена уникальным комплексом витаминов и полезных микро и макроэлементов. Каждая таблетка упакована в биоразлагаемую нетканую сетку, которая не потребует удаления при пересадке саженцев на постоянное место.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Гера 3D для овощей;Торфяные таблетки Гера 3D для овощей;118;https://klubsadprof.ru/upload/iblock/0c5/cboxvj61hn1erltk580nkdo1bdzbaa3o/Torfyanye-tabletki-Gera-3D-dlya-ovoshchei_.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Гера 3D для овощей изготовлены из прессованной смеси торфа и перегноя. Каждая почвотаблетка обернута в сетку, изготовленную из прочного нетканого разлагаемого материала. Разработаны для проращивания семян и укоренения черенков различных овощей.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Jiffy-7 41 мм;Торфяные таблетки Jiffy-7 41 мм;376;https://klubsadprof.ru/upload/iblock/ed9/0p3im1190g3nhzsvu7a8is4ouqacrkch/torfyanye_tabletki_Jiffy_7_41_mm_342_rub.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Jiffy-7 (диаметр 41 мм) изготовлены из торфяных пород с добавлением перегноя, питательных веществ и микроэлементов. Под воздействием влаги они превращаются в торфяные стаканчики, в которых очень удобно выращивать рассаду овощных и цветочных растений. Внешняя оболочка — прочный биоразлагающийся материал — предотвращает выпадение грунта и сохраняет форму горшочка.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Гера 3D универсальные;Торфяные таблетки Гера 3D универсальные;118;https://klubsadprof.ru/upload/iblock/cc9/47xeabodu2ltp1ww1547dg9jb4rk25p5/Torfyanye-tabletki-Gera-3D-universalnye.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Преимущества использования почвотаблеток:
1. Каждая почвотаблетка содержит все необходимые для молодых растений питательные вещества, стимуляторы роста и антибактериальные компоненты.
2. Максимальная всхожесть семян, существенно сокращает траты на посевной материал.
3. Семена не нужно замачивать, можно сразу сажать в почвотаблетку.
4. Экономит площадь при выращивании рассады на подоконнике.
5. Повышенная влагоемкость почвосмеси-экономит Ваше время на поливы.
6. Благодаря специальной оболочке и повышенному воздухо- и влагообмену формируется развитая корневая система.
7. Пересадка происходит быстро и без стресса для растений.
8. Очень удобно хранить и просто использовать.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Bt-37 для проращивания семян;Торфяные таблетки Bt-37 для проращивания семян;594;https://klubsadprof.ru/upload/iblock/587/xhomx6zdq0vfva8ar4il9e68f67350jn/torfyanye_tabletki_Bt_37_dlya_prorashivaniya_semyan_540_rub.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Bt-37 изготовлены в виде удобного в применении цилиндрического торфяного контейнера, предназначенного для проращивания семян овощных и декоративных растений. Специальная биоразлагающаяся тонкая сетка надежно защищает корневую систему при пересадке саженцев на постоянное место выращивания. Торфяной состав почвосмеси тщательно удобрен сбалансированным минеральным комплексом.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Торфяные таблетки;Торфяные таблетки Bt-31 для проращивания семян;Торфяные таблетки Bt-31 для проращивания семян;475;https://klubsadprof.ru/upload/iblock/070/tbhte8caoddvjsric33oqtou6qsz0rv0/torf_tabl_Bt_31.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Торфяные таблетки Bt-31 для проращивания семян изготовлены из торфяного субстрата, в состав которого добавлены необходимые саженцам комплексные водорастворимые минеральные удобрения и микроэлементы. С внешней стороны таблетки покрыты биоразлагающейся сеточкой, которая обеспечивает сохранность торфяного стаканчика при проращивании семян.					</div>
<section class=""slider-info"">
</section>
</div>";
